calibr_id	rfm_id	smile	canonical_ikey	name	source	source_id	status	reframedb_url	tanimoto_miltefosine	tanimoto_streptomycin
CBR-050-245-680-6	RFM-014-056-7	COc1ncc(-c2nc(N3CCOCC3)nc3c(CN4CCC(C(C)(C)O)CC4)cc(F)cc23)cc1NS(C)(=O)=O	NVWKNQGHVMMAJW	PI3KÎ´-IN-2	MedChem Express	HY-102031	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/NVWKNQGHVMMAJW;qid=Q105337368"")"	0.09310113864701942	0.4045008655510675
CBR-050-245-681-7	RFM-014-057-8	CC[C@@H](C)NS(=O)(=O)c1ccc(F)c(C(=O)Nc2ccc(F)c(F)c2)c1	BBLXLHYPDOMJMO	AB-423	MedChem Express	HY-112142	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/BBLXLHYPDOMJMO;qid=nan"")"	0.08380520951302378	0.27834302325581395
CBR-050-245-682-8	RFM-014-058-9	Cc1ccc2nc(N3CCS(=O)(=O)c4ccccc4C3)nc(NCC3(N)COC3)c2c1	GAAICKUTDBZCMT	Ziresovir; AK0529; RO-0529	MedChem Express	HY-109142	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/GAAICKUTDBZCMT;qid=nan"")"	0.08646917534027222	0.34684965689332503
CBR-050-245-675-9	RFM-014-059-0	CO[C@@H]1[C@H](OP(=O)(OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2O)SCOC(=O)OC(C)C)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O	CJCYTUJOSMYXLE	Inarigivir soproxil	MedChem Express	HY-109035	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/CJCYTUJOSMYXLE;qid=nan"")"	0.10337972166998012	0.4235429890363531
CBR-001-848-100-0	RFM-014-012-5	CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O	LGYTZKPVOAIUKX	Kebuzone	Santa Cruz Biotechnology	SC-488996	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/LGYTZKPVOAIUKX;qid=Q1105900"")"	0.08865248226950355	0.26412325752017607
CBR-001-848-107-7	RFM-014-013-6	C[C@H](NP(=O)(O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)C(=O)O	IYHPTSNEWCZBDF	GS-704277; CS-0127958; alanine metabolite of Remdesivir; SCHEMBL17722667; HY-136303	BioDuro	V2278227	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/IYHPTSNEWCZBDF;qid=nan"")"	0.0928030303030303	0.4302653867871259
CBR-001-848-108-8	RFM-014-014-7	CNc1nc(N)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)N[C@@H](C)C(=O)O)[C@@H](O)[C@@]1(C)F	FOXJJKYKTATKRI	AT-511 metabolite 1-2	BioDuro	V2278226	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/FOXJJKYKTATKRI;qid=nan"")"	0.10289172831203766	0.4230769230769231
CBR-001-849-615-6		COC(=O)c1nc(C(F)(F)F)n2c1CN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)CC2	WIIAMRXFUJLYEF	Retagliptin	BioDuro	ENB200535-101	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WIIAMRXFUJLYEF;qid=Q76545709"")"	0.09123823316437364	0.3859543817527011
CBR-001-848-178-2		Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O	IWYJYHUNXVAVAA		Ambeed, Inc.	ar-1513-027-3	not plated but available for one-off testing	"=HYPERLINK(""https://reframedb.org//compound_data/IWYJYHUNXVAVAA;qid=Q21098968"")"	0.08045977011494253	0.3473282442748092
CBR-001-848-179-3		N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	SYOKIDBDQMKNDQ		MedKoo Biosciences	ar-1513-027-4	not plated but available for one-off testing	"=HYPERLINK(""https://reframedb.org//compound_data/SYOKIDBDQMKNDQ;qid=Q82601940"")"	0.11952861952861953	0.24322033898305084
CBR-001-848-182-8	RFM-014-015-8	COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)cc12	QCRLRBSKQJIUTG	Analog of PF-835231	Piramal	V2278214	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/QCRLRBSKQJIUTG;qid=nan"")"	0.08372093023255814	0.3210208193418402
CBR-050-353-362-8	RFM-014-016-9	Cc1c2c(nn1C)CSCc1cc(n(C)n1)CSc1cc(c3ccccc3c1)OCCCc1c(C(=O)O)n(C)c3c-2c(Cl)ccc13	KBQCEQAXHPIRTF	AZD-5991	MedChem Express	HY-101533	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/KBQCEQAXHPIRTF;qid=nan"")"	0.07535885167464115	0.4192139737991266
CBR-050-252-363-9	RFM-014-017-0	CCCCC(C)(C)[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@H](Cl)C[C@H]1O	AIOFTOLPMOTZKD	Nocloprost	Cayman Chemical	10988	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/AIOFTOLPMOTZKD;qid=Q27268691"")"	0.10456273764258556	0.17902813299232737
CBR-050-325-684-6	RFM-014-018-1	Cn1cc(-c2cnc3cnn(S(=O)(=O)c4cnc5ccc(-c6cnn(C)c6)cn45)c3c2)cn1	RYBLECYFLJXEJX	Glumetinib	Sigma-Aldrich	B02734798	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/RYBLECYFLJXEJX;qid=nan"")"	0.07665260196905767	0.3895175699821322
CBR-050-252-365-1	RFM-014-019-2	Cn1c(=O)c2nc[nH]c2n(C)c1=O	ZFXYFBGIUFBOJW	Oxtriphylline	Cayman Chemical	24006	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ZFXYFBGIUFBOJW;qid=Q82870972"")"	0.0754017305315204	0.24404761904761904
CBR-001-848-200-3		N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1CC(F)(F)CCC1=O	ZWPRRQZNBDYKLH		MedChem Express	ar-1513-027-2	not plated but available for one-off testing	"=HYPERLINK(""https://reframedb.org//compound_data/ZWPRRQZNBDYKLH;qid=Q5530612"")"	0.0853448275862069	0.341796875
CBR-001-854-444-0	RFM-014-020-5	CNc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@]1(C)F	DSTPSJKWKGICEO	Analog of AT-527	Jubilant Chemsys	V2459397-Nucleoside	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/DSTPSJKWKGICEO;qid=nan"")"	0.0927536231884058	0.4051094890510949
CBR-050-255-467-8		OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	HDTRYLNUVZCQOY	D-Trehalose dihydrate	MedChem Express	HY-N1132A	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/HDTRYLNUVZCQOY;qid=Q106054367"")"	0.09496124031007752	0.3615537848605578
CBR-001-850-156-9		CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O	HXJZYYCILNIXEI	Analog of PF-835231	Aragen	E0645-131	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/HXJZYYCILNIXEI;qid=nan"")"	0.08826695371367062	0.28764204545454547
CBR-001-848-244-5	RFM-014-022-7	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O	JUCVXDDMQHPCKT	Analog of GC-376	Piramal	V2281241-A	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/JUCVXDDMQHPCKT;qid=Q76801264"")"	0.10689170182841069	0.2591125198098257
CBR-001-848-274-1		CCOC(=O)C12CCC(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)(CC1)CC2	AKFNKZFJBFQFAA	Bisegliptin	BioDuro	ENB200852-005-1	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/AKFNKZFJBFQFAA;qid=Q27273228"")"	0.10866574965612105	0.26614173228346455
CBR-050-263-954-5	RFM-014-060-3	CC(C)Oc1ccc(-n2cnc3cc(/C=C\c4ccc(C(C)(C)O)cc4)ccc32)cc1	DBNZTRPIBJSUIX	LHF-535	MedChem Express	HY-112762	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/DBNZTRPIBJSUIX;qid=nan"")"	0.09269988412514485	0.2626628075253256
CBR-050-263-956-7	RFM-014-061-4	C/C(=N\NC(=N)N)c1cc(NC(=O)CCCCCCCCC(=O)Nc2cc(/C(C)=N/NC(=N)N)cc(/C(C)=N/NC(=N)N)c2)cc(/C(C)=N/NC(=N)N)c1	PWDYHMBTPGXCSN	Semapimod tetrahydrochloride	MedChem Express	HY-15509A	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/PWDYHMBTPGXCSN;qid=Q7449117"")"	0.0973724884080371	0.2164119066773934
CBR-050-263-958-9	RFM-014-062-5	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[P@@](=O)(S)O[C@@H]3C(O)[C@@H](CO[P@@](=O)(S)O[C@H]2[C@H]1O)O[C@H]3n1cnc2c(N)ncnc21	IZJJFUQKKZFVLH	ADU-S100 disodium salt	MedChem Express	HY-12885B	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/IZJJFUQKKZFVLH;qid=nan"")"	0.11029948867786706	0.3920863309352518
CBR-050-263-959-0	RFM-014-063-6	CC(C)=CCc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c1O[C@H](c1ccc(O)cc1)[C@@H](O)C2=O	GRDZTDZJQRPNCN	Phellamurin	MedChem Express	HY-N3085	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/GRDZTDZJQRPNCN;qid=Q105015792"")"	0.09144981412639405	0.424090338770389
CBR-050-263-960-3	RFM-014-064-7	CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@H](CCC(N)=O)C(=O)O)[C@@H](C)O	GFOZQXMKARUPQI	(Leu����)-Motilin (human, porcine) trifluoroacetate salt	BaChem	4042601	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/GFOZQXMKARUPQI;qid=Q27080257"")"	0.09467455621301775	0.3361285814116003
CBR-050-264-193-2	RFM-014-065-8	CC(C)N(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(C)(=O)=O)CC3)CC2)C1)C(C)C	ADHHOUXZPBYYSU	5-fluoro-N,N-bis(propan-2-yl)-2-{[4-(7-{[(1r,4r)-4-methanesulfonamidocyclohexyl]methyl}-2,7-diazaspiro[3.5]nonan-2-yl)pyrimidin-5-yl]oxy}benzamide	MedChem Express	HY-114162	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ADHHOUXZPBYYSU;qid=nan"")"	0.0896551724137931	0.34592833876221496
CBR-050-264-194-3	RFM-014-066-9	NC(=O)c1ccc(CNC(=O)NC[C@H]2CN(Cc3ccc(Cl)c(Cl)c3)CCO2)cc1	GPLUUMAKBFSDIE	4-{[({[(2S)-4-[(3,4-dichlorophenyl)methyl]morpholin-2-yl]methyl}carbamoyl)amino]methyl}benzamide	MedChem Express	HY-107051	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/GPLUUMAKBFSDIE;qid=Q82251526"")"	0.1019202363367799	0.2403846153846154
CBR-050-264-196-5	RFM-014-067-0	CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1	AVIWDYSJSPOOAR	AZD4573	MedChem Express	HY-112088	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/AVIWDYSJSPOOAR;qid=Q76855352"")"	0.08346456692913386	0.3603997501561524
CBR-050-355-591-7	RFM-014-068-1	CCc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)c(C)c2c1	CQOJHAJWCDJEAT	BTRX-335140; Navacaprant; CYM-53093	TSRI synthesis	CYM-53093	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/CQOJHAJWCDJEAT;qid=nan"")"	0.09593837535014006	0.39728453364817
CBR-050-264-198-7	RFM-014-069-2	C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3F)C(=O)N(Cc3cccc(N4CC(N5CCN(CC)CC5)C4)n3)C[C@@H]2N1C(=O)NCc1ccccc1	ZGNKNLOBYFTGRG	(6S,9aS)-N-benzyl-8-({6-[3-(4-ethylpiperazin-1-yl)azetidin-1-yl]pyridin-2-yl}methyl)-6-[(2-fluoro-4-hydroxyphenyl)methyl]-4,7-dioxo-2-(prop-2-en-1-yl)-octahydro-1H-pyrazino[2,1-c][1,2,4]triazine-1-carboxamide	MedChem Express	HY-111386	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ZGNKNLOBYFTGRG;qid=nan"")"	0.0867579908675799	0.4030699260943718
CBR-050-264-199-8	RFM-014-070-5	Nc1cncc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)n1	XCIGZBVOUQVIPI	6-[8-({4-[4-(oxetan-3-yl)piperazin-1-yl]phenyl}amino)imidazo[1,2-a]pyrazin-6-yl]pyrazin-2-amine	MedChem Express	HY-109091	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/XCIGZBVOUQVIPI;qid=Q105337235"")"	0.09917355371900827	0.2985386221294363
CBR-050-264-201-5	RFM-014-071-6	CC(C)[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(=O)n(C)c2)c1)c1ccccc1	ZQFNDBISEYQVRR	2,2-difluoro-N-[(1R,2S)-3-methyl-1-{[1-(1-methyl-6-oxo-1,6-dihydropyridin-3-yl)-1H-indazol-5-yl]oxy}-1-phenylbutan-2-yl]propanamide	MedChem Express	HY-120012	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ZQFNDBISEYQVRR;qid=Q29213655"")"	0.1074313408723748	0.36152882205513787
CBR-050-264-202-6	RFM-014-072-7	[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC	BZZKEPGENYLQSC	6-cyclopropaneamido-4-{[2-methoxy-3-(1-methyl-1H-1,2,4-triazol-3-yl)phenyl]amino}-N-(?H?)methylpyridazine-3-carboxamide	MedChem Express	HY-117287	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/BZZKEPGENYLQSC;qid=Q113940477"")"	0.08929889298892989	0.37394451145958985
CBR-050-264-203-7	RFM-014-073-8	C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C	CUABMPOJOBCXJI	N-(3-{6-amino-5-[2-(N-methylprop-2-enamido)ethoxy]pyrimidin-4-yl}-5-fluoro-2-methylphenyl)-4-cyclopropyl-2-fluorobenzamide	MedChem Express	HY-128757	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/CUABMPOJOBCXJI;qid=Q123499462"")"	0.08803611738148984	0.3791411042944785
CBR-050-264-204-8	RFM-014-074-9	CC#C/C(=N\OC[C@H]1COCCN1)c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1	IBCIAMOTBDGBJN	N-{3-chloro-4-[(3-fluorophenyl)methoxy]phenyl}-6-[(1Z)-1-({[(3R)-morpholin-3-yl]methoxy}imino)but-2-yn-1-yl]quinazolin-4-amine hydrochloride	MedChem Express	HY-107367A	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/IBCIAMOTBDGBJN;qid=Q27263237"")"	0.0855431993156544	0.34743005855562786
CBR-050-264-205-9	RFM-014-075-0	CC(C)(C)c1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1	XWBXJBSVYVJAMZ	4-{4-[(adamantan-2-yl)carbamoyl]-5-tert-butyl-1H-pyrazol-1-yl}benzoic acid	MedChem Express	HY-18173	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/XWBXJBSVYVJAMZ;qid=Q27074800"")"	0.10957642725598526	0.33178500331785005
CBR-050-264-206-0	RFM-014-076-1	COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N	BHKDKKZMPODMIQ	N-{5-cyano-4-[(2-methoxyethyl)amino]pyridin-2-yl}-7-formyl-6-[(4-methyl-2-oxopiperazin-1-yl)methyl]-1,2,3,4-tetrahydro-1,8-naphthyridine-1-carboxamide	MedChem Express	HY-101568	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/BHKDKKZMPODMIQ;qid=Q29213614"")"	0.08955223880597014	0.3857566765578635
CBR-050-353-363-9	RFM-014-077-2	C[C@@H]1COCCN1c1cc(-c2ccnn2C)c2ccnc(-c3ccn[nH]3)c2n1	YBXRSCXGRPSTMW	4-(1-methyl-1H-pyrazol-5-yl)-2-[(3R)-3-methylmorpholin-4-yl]-8-(1H-pyrazol-5-yl)-1,7-naphthyridine hydrochloride	MedChem Express	HY-101566A	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/YBXRSCXGRPSTMW;qid=Q76854292"")"	0.08807896735003796	0.35372501514233795
CBR-050-264-208-2	RFM-014-078-3	Cn1nccc1Nc1nccc(-c2cc3c(s2)C(C)(C)N(CCN2CCOCC2)C3=O)n1	JNPRPMBJODOFEC	6,6-dimethyl-2-{2-[(1-methyl-1H-pyrazol-5-yl)amino]pyrimidin-4-yl}-5-[2-(morpholin-4-yl)ethyl]-4H,5H,6H-thieno[2,3-c]pyrrol-4-one	Target Molecule Corp.	T4091	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/JNPRPMBJODOFEC;qid=nan"")"	0.09090909090909091	0.4122401847575058
CBR-050-264-209-3	RFM-014-079-4	Cc1cc2ncnn2cc1Nc1ncc2c(n1)n(C1CCOCC1)c(=O)n2C	XISVSTPEXYIKJL	7-methyl-2-({7-methyl-[1,2,4]triazolo[1,5-a]pyridin-6-yl}amino)-9-(oxan-4-yl)-8,9-dihydro-7H-purin-8-one	MedChem Express	HY-111783	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/XISVSTPEXYIKJL;qid=nan"")"	0.09723261032161555	0.3860720830788027
CBR-050-264-210-6	RFM-014-080-7	CCNS(=O)(=O)NC(=O)c1csc(CN(CCCc2ccccc2)C(=O)c2cc(OC)c(C)c(OC)c2)n1	UXDXPNBXKOIRKE	potassium (2-{[1-(3,5-dimethoxy-4-methylphenyl)-N-(3-phenylpropyl)formamido]methyl}-1,3-thiazole-4-carbonyl)(ethylsulfamoyl)azanide	MedChem Express	HY-120478	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/UXDXPNBXKOIRKE;qid=nan"")"	0.0890652557319224	0.34633179114342366
CBR-050-264-212-8	RFM-014-081-8	Cc1sc(C(=O)c2cncnc2N[C@@H]2C[C@H](COS(N)(=O)=O)[C@@H](O)C2)cc1[C@@H]1NCCc2ccc(Cl)cc21	LXRZVMYMQHNYJB	[(1R,2S,4R)-4-[(5-{4-[(1R)-7-chloro-1,2,3,4-tetrahydroisoquinolin-1-yl]-5-methylthiophene-2-carbonyl}pyrimidin-4-yl)amino]-2-hydroxycyclopentyl]methyl sulfamate	MedChem Express	HY-111789	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/LXRZVMYMQHNYJB;qid=nan"")"	0.09774964838255977	0.41327751196172247
CBR-050-264-214-0	RFM-014-082-9	C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)N=C(N)SC[C@H]12	AACUJFVOHGRMTR	N-{3-[(4aS,5R,7aS)-2-amino-5-methyl-4H,4aH,5H,7H,7aH-furo[3,4-d][1,3]thiazin-7a-yl]-4-fluorophenyl}-5-(difluoromethyl)pyrazine-2-carboxamide	MedChem Express	HY-109055	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/AACUJFVOHGRMTR;qid=Q106637617"")"	0.08896321070234113	0.44042679312388855
CBR-050-264-215-1	RFM-014-083-0	CC(F)(F)c1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1	SJXNPGGVGZXKKI	(2E)-3-[4-({2-[2-(1,1-difluoroethyl)-4-fluorophenyl]-6-hydroxy-1-benzothiophen-3-yl}oxy)phenyl]prop-2-enoic acid	MedChem Express	HY-111486	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/SJXNPGGVGZXKKI;qid=Q50825475"")"	0.07389937106918239	0.3592476489028213
CBR-050-264-216-2	RFM-014-084-1	CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1	VJPPLCNBDLZIFG	4-[(3S)-3-(but-2-ynamido)piperidin-1-yl]-5-fluoro-2,3-dimethyl-1H-indole-7-carboxamide	MedChem Express	HY-112161	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/VJPPLCNBDLZIFG;qid=Q50825082"")"	0.08577878103837472	0.36890243902439024
CBR-050-264-217-3	RFM-014-085-2	C=CC(=O)Nc1cc(C)ccc1Nc1nc(Nc2cc(OC)ncc2C)ncc1C(F)(F)F	ILUKRINUNLAVMH	N-[2-({2-[(2-methoxy-5-methylpyridin-4-yl)amino]-5-(trifluoromethyl)pyrimidin-4-yl}amino)-5-methylphenyl]prop-2-enamide	MedChem Express	HY-112570	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ILUKRINUNLAVMH;qid=nan"")"	0.08592321755027423	0.3222591362126246
CBR-050-264-218-4	RFM-014-086-3	C[C@@H](NC(=O)c1ccc(F)cc1)c1ccc2c(c1)CCN2C(=O)C1CCOCC1	NUBWFWVVKLRSHS	4-fluoro-N-[(1R)-1-[1-(oxane-4-carbonyl)-2,3-dihydro-1H-indol-5-yl]ethyl]benzamide	MedChem Express	HY-111540	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/NUBWFWVVKLRSHS;qid=nan"")"	0.0899100899100899	0.3228511530398323
CBR-050-264-220-8	RFM-014-087-4	Cc1c(Cc2ccc(-n3cccn3)cc2)cc2c(c1F)CN([C@H]1COCC[C@@H]1O)C2=O	WFSARWQASFQZMG	4-fluoro-2-[(3S,4S)-4-hydroxyoxan-3-yl]-5-methyl-6-{[4-(1H-pyrazol-1-yl)phenyl]methyl}-2,3-dihydro-1H-isoindol-1-one	MedChem Express	HY-122190	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WFSARWQASFQZMG;qid=nan"")"	0.09965928449744463	0.3778801843317972
CBR-050-264-221-9	RFM-014-088-5	CC(=O)N1Cc2cc(S(C)(=O)=O)ccc2[C@@H]1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1	QYYZXEPEVBXNNA	(1R)-2-acetyl-N-[4-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)phenyl]-5-methanesulfonyl-2,3-dihydro-1H-isoindole-1-carboxamide	MedChem Express	HY-120384	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/QYYZXEPEVBXNNA;qid=nan"")"	0.09666666666666666	0.350765306122449
CBR-050-264-222-0	RFM-014-089-6	C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F	UELYDGOOJPRWGF	[cyclopropyl({4-[(4-{[(2R,3R)-3-hydroxybutan-2-yl]oxy}-5-(trifluoromethyl)pyrimidin-2-yl)amino]phenyl})imino-??-sulfanyl]one	MedChem Express	HY-13914	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/UELYDGOOJPRWGF;qid=Q27088609"")"	0.087	0.30455801104972374
CBR-050-264-223-1	RFM-014-090-9	Cc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1	DCGDPJCUIKLTDU	(4R)-4-[(1S)-1-fluoroethyl]-3-(2-{[(1S)-1-[4-methyl-2'-(trifluoromethyl)-[3,4'-bipyridin]-6-yl]ethyl]amino}pyrimidin-4-yl)-1,3-oxazolidin-2-one	MedChem Express	HY-104036	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/DCGDPJCUIKLTDU;qid=Q76803644"")"	0.08345534407027819	0.39061547836684946
CBR-050-264-224-2	RFM-014-091-0	N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1	HYBAKUMPISVZQP	danuglipron;  PF-06882961	MedChem Express	HY-125824	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/HYBAKUMPISVZQP;qid=Q63141738"")"	0.09272997032640949	0.3704819277108434
CBR-050-264-225-3	RFM-014-092-1	COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1	XIIOFHFUYBLOLW	6-(2-hydroxy-2-methylpropoxy)-4-(6-{6-[(6-methoxypyridin-3-yl)methyl]-3,6-diazabicyclo[3.1.1]heptan-3-yl}pyridin-3-yl)pyrazolo[1,5-a]pyridine-3-carbonitrile	MedChem Express	HY-114370	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/XIIOFHFUYBLOLW;qid=Q96405266"")"	0.08166089965397924	0.38547158758055067
CBR-050-264-226-4	RFM-014-093-2	CC(=O)N1CCC(Nc2cc(C(=O)NC[C@H](O)CN3CCc4ccccc4C3)ncn2)CC1	JLCCNYVTIWRPIZ	6-[(1-acetylpiperidin-4-yl)amino]-N-[(2S)-2-hydroxy-3-(1,2,3,4-tetrahydroisoquinolin-2-yl)propyl]pyrimidine-4-carboxamide	MedChem Express	HY-101563	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/JLCCNYVTIWRPIZ;qid=Q76803601"")"	0.10740354535974973	0.3034965034965035
